"ID","ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","STATUS"
"a0WM0000005j9kSMAQ","54ecb6a3726169423fef0700","54eb47107261692bb3f90300","193d58483474e6fd758421ecd8e26944","Akershus Fortress","Myntgata 1","Oslo","Oslo","0161","NO","Europe/Oslo","","","","10.739111","59.913269","Item Updated"
"a0WM0000005j9kTMAQ","54ee45297261697569100000","54ee42f57261694bf26f0600","f1cec525fab7aff9c49799594190c4a6","Auguststraße 69 ","","Berlin","","D-10117 ","Germany","America/Chicago","49 (0)30 24 34 59 0","presse@berlinbiennale.de","","13.394901","52.52685","Item Updated"
"a0WM0000005j9kUMAQ","54eeb5b37261696403181000","54d0ed07776f726390340100","28fe8e4a941634e294ba0b74d63d7658","E06, 798 Art Zone, Chaoyang District","","Beijing","","100000","CN","Asia/Shanghai","","","","116.391349","39.905909","Item Updated"
"a0WM0000005j9kVMAQ","54efc46a7261694e24bf0a00","54efc3917261692c23250900","61cbbadb0e7789c72a9730ad4461ac8c","8920 Melrose Ave","","Los Angeles","CA","90069","USA","America/Los_Angeles","","","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9kWMAQ","54f2193a72616959fe1f0600","54f218827261691429b40500","ee8351456e3d1d3698e997a9cf3e57ca","Hofmühlgasse 17/2/25","","Vienna","","1060","AT","Europe/Vienna","","office@mip.at","","16.372504","48.208354","Item Updated"
"a0WM0000005j9kXMAQ","54f4491a7261692b7c150000","54341b4c7261695f177e1f00","5803d299dccac51b59390b61cd940710","Palazzo Mora","","Venezia","","30121","IT","Europe/Rome","","","","12.33459","45.437191","Item Updated"
"a0WM0000005j9kYMAQ","54f4df227261692bfe490500","54f4cef17261692afb1b0600","b374d620e22d94d9da53381d8ef764a9","Zeedijk 635","","Knokke","","","Belgium","Europe/Brussels","","info@galeriezwarthuis.be ","","3.286858","51.35287","Item Updated"
"a0WM0000005j9kZMAQ","54f59dad7261692b8cfd1200","54edfbfb7261693f5fdb0000","bc5d85e7bbe2507ccf3329e7950fbd83","62 and 64 Pimlico Road","105 Pimlico Road","London","United Kingdom","SW1W 8LS","GB","Europe/London","+44 207 259 0220","gallery@markransom.co.uk","","-3.276575","54.702354","Item Updated"
"a0WM0000005j9kaMAA","54f7ec9e72616928149f1800","54871d2a776f7269211a0100","154622866076e8c7adcba72dd750b1f6","SMX Convention Centre, SM Aura, BGC","","Taguig City","Metro Manila","1634","PH","Asia/Manila","","","","121.074403","14.526625","Item Updated"
"a0WM0000005j9kbMAA","54f8b8267261690de7dd3200","54f8b5c07261692cd8ac0100","b290799821381608e2d8f85485126454","401 Broadway","","","","","","America/Los_Angeles","","","","-117.160935","32.715614","Item Updated"
"a0WM0000005j9kcMAA","54f8cf057261697e73763500","54f8ce2772616950b8b03300","b246d4a308a9f05b0f1bf66514e4e0f5","1 Summerhall","","Edinburgh","","EH9 1PL","United Kingdom","Europe/London","","","","-3.182467","55.939508","Item Updated"
"a0WM0000005j9kdMAA","54f96d417261697d4b5e3700","5491ec957261697d38f70b00","0024aab749ef7c866b6888e6ffb1877d","4 rue de Ponthieu","","Paris","","75008","FR","Europe/Paris","","","","2.311424","48.870142","Item Updated"
"a0WM0000005j9keMAA","54f971d27261690de7a83700","5491ec957261697d38f70b00","460aed88a1773ba276db22ef68063e52","6-24 Britannia Street","","London","","WC1X 9JD","GB","Europe/London","","","","-0.118795","51.529735","Item Updated"
"a0WM0000005j9kfMAA","54f972577261692739a33900","5491ec957261697d38f70b00","4468e6414c8b41a3180e35eceb27f4cc","3 Merlin Street","","Athens","","10671","GR","Europe/Athens","","","","23.738453","37.976018","Item Updated"
"a0WM0000005j9kgMAA","54fb431a7261692af62b0500","54f20ee8726169142c4f0600","13597e14a02e02dc6b6caebdec792c37","730","5th Avenue","New York","New York","10065","US","America/Chicago","","","","-87.200805","30.83852","Item Updated"
"a0WM0000005j9khMAA","54fd66027261696ec2ca5b00","538ebeca275b2474bf00038d","4b27a87d36c8b7f7b846d9b43b22c375","Vadehra Art Gallery, D-53, Defence Colony","","New Delhi","","110024","IN","Asia/Kolkata","","","","77.215956","28.613897","Item Updated"
"a0WM0000005j9kiMAA","54feaa617261695282800200","54d0e9e5776f726390000000","d95d8585b1617b9a409ddefd69b85769","37 Ocean Street","","Woollahra, Sydney","NSW","2025","AU","Australia/Sydney","","","","151.239366","-33.885737","Item Updated"
"a0WM0000005j9kjMAA","54ff42287261692c1be70900","54203619776f7264ccd10000","98c3b04f88e5b48615e648c1836c300d","145 West 58th Street, Suite 6D","","New York","New York","10019","US","America/New_York","(212) 585-0474","info@scholten-japanese-art.com","(212) 585-0475","-73.978135","40.765956","Item Updated"
"a0WM0000005j9kkMAA","5500a9ee72616952892a2000","5500a8d27261692b10fd0300","750870e732d04679ba3b2d3a97cd2f40","209 S. Peak St. ","","Dallas","TX","75226","","America/Chicago","1 214 558 3906","info@ofg.xxx","","-96.768191","32.789171","Item Updated"
"a0WM0000005j9klMAA","5501bb457261695011db2c00","530d1065ebad64dfaa00029a","46c8dbe934c04895a0a56806ea214c9c","Al. Gabriel Monteiro da Silva, 147","","São Paulo","SP","01441000","BR","America/Sao_Paulo","11 3081 0017 - 11 3062 7173","info@galeriarabieh.com.br","","-46.637365","-23.54764","Item Updated"
"a0WM0000005j9kmMAA","55032d097261692af18a0a00","4d8b92c44eb68a1b2c0004cb","8574b1c92f0b59e7108e8b52187af8b2","Doris C. Freedman Plaza, Central Park","","New York","NY","10020","US","America/New_York","","","","-73.977499","40.761612","Item Updated"
"a0WM0000005j9knMAA","550894087261694595ab0700","5508936e7261696e281b0700","7547415d473f28559c65084a2d75b568","679 S Santa Fe Avenue","","Los Angeles","CA ","90021","US","America/Los_Angeles","213.265.7066","","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9koMAA","5509d2df7261692dae4d0200","51fcc5ab8b3b8173cc00004e","dd067f1b3b3bf902c87f8ad7aeb1171b","Avenue Canadá 147 - Jardim Canadá","","Nova Lima","Minas Gerais","34.000-000","BR","America/Sao_Paulo","+55 31 3261-3993","lemosdesagaleria@gmail.com","Brasil","-43.846111","-19.985","Item Updated"
"a0WM0000005j9kpMAA","550c82607261695331a10200","550c80d672616945da330200","7a73789f2858ea845c0cbf98fa2c1d08","221 Royal Street","","New Orleans","LA","70130","US","America/Chicago","504 586 0202","","","-90.068067","29.95432","Item Updated"
"a0WM0000005j9kqMAA","55104cec726169399f8e0600","55104c2372616927dc1f0500","f8bda8ab8401919550c4f1e8d868e5df","Centro de Arte Los Galpones","Transversal 8 con Av. Avila, Los Chorros","Caracas",""," 1071","Venezuela","America/Caracas","","info@espaciomonitor.com","","-66.914602","10.506098","Item Updated"
"a0WM0000005j9krMAA","5510771d7261692b0c910c00","54fa1e33776f7273ab5c0000","8dfca76ecea1cbcac0b6dd211b541d9e","Ave. Ecuador No. 2534","","La Paz ","","N/A","BO","America/La_Paz","+59160147401","info@salart.org","","-68.12951","-16.506595","Item Updated"
"a0WM0000005j9ksMAA","5511703972616942898d2a00","52049ea39c18db6f7d00006e","ee363e8a26bf901b266a1ac1b268b0c3","Avenida Engenheiro Domingos Ferreira, 92A","Pina","Recife","Pernambuco","51011-050","BR","America/Recife","+55 81 3033.6060","galeria@amparo60.com.br","","-34.897905","-8.058108","Item Updated"
"a0WM0000005j9ktMAA","55118ec27261692f192a0500","55118d517261692bf66e0200","d8bf4153f587f13a246b3140bc76f370","84 Main St","","New Canaan","CT","06840","US","America/New_York","203-920-1900","info@sorellegallery.com","","-73.494466","41.148701","Item Updated"
"a0WM0000005j9kuMAA","551213057261695117f71d00","4ddffe359cd377000100181b","25491af06b767d964a882a9948fd22ed","Hahnenstraße 37","","50667 Köln","","","Germany","Europe/Berlin","+49 221 2403426","","","6.942975","50.935661","Item Updated"
"a0WM0000005j9kvMAA","5512cab37261692b46700100","5512c9b17261692b61d80100","f6f93a84693b6be5e6c38e8faac6df1c","419 Elmwood Avenue","","Buffalo","NY","14222","US","America/New_York","716-886-0898","","","-78.876994","42.908333","Item Updated"
"a0WM0000005j9kwMAA","55132c207261692bda3d0900","50c555214822d3150900005c","e7242e2dea44e2725824b2e325c9740b","KIMMERICH","Weydingerstr. 6","Berlin T ","","10178","DE","Europe/Berlin","+49 (0)30 2758 1291","","","10.788763","51.49369","Item Updated"
"a0WM0000005j9kxMAA","55141bb072616903f60b0800","551419ca72616915b3671000","af0444d1a65e5c0d83411468ca8962f4","27A Devonshire Street, Marylebone","","London","","W1G 6PN","United Kingdom","Europe/London","","","","-0.147408","51.521779","Item Updated"
"a0WM0000005j9kyMAA","5514496372616910f5791400","537a531b7622dd2c7c00019a","b86589dba4c853596f3b1c24591d4879","514 West 24th Street","","New York","NY","10011","US","America/New_York","","","","-74.004767","40.748567","Item Updated"
"a0WM0000005j9kzMAA","551573427261692b63a60200","55143ba67261692ad5330400","40cccb0ddedefb762c887909d8db5b1e"," Schanzenstrasse 54","","Düsseldorf ","","D 40549","Germany","America/Chicago","","","","-100.445882","39.78373","Item Updated"
"a0WM0000005j9l0MAA","5515778d7261692af4e90000","54ff2802776f72329ae70000","05b4b86d19c008bf3aeeeb5592aece3a","Schaafenstrasse 43","","Köln","","50676 ","DE","Europe/Berlin","+49 (0)221 93114 109","","","6.941494","50.934752","Item Updated"
"a0WM0000005j9l1MAA","55163ff27261695699c50000","54ff4d52776f725aa6900100","2c3a0c5a57b265b67416a69c67f25b7c","2-6-13, Nihonbashi Honcho, Chuo-ku","","Tokyo","","103-0023","JP","Asia/Tokyo","+81 3 5652 3660","tatsuya@taguchifineart.com","+81 3 5652 3661","139.510395","35.690041","Item Updated"
"a0WM0000005j9l2MAA","5517e1e27261690bfffc0b00","5500612b776f725460860000","2d59afa11a0215743099bcb5b33cd54c","Krizkovskeho 10","","Prague","","13000","CZ","Europe/Prague","+420777216416","info@drdovagallery.com","","14.448433","50.08111","Item Updated"
"a0WM0000005j9l3MAA","5519b81772616908f21f1500","54fa1e8f776f7273ab780000","859cc64e948f9ef922573023716d30ec","Rua Frei Galvão 121","","São Paulo","São Paulo","01454-060","BR","America/Sao_Paulo","(+55 11) 3031-3879 / 3819-0277","galeria@rcamargoarte.com.br","","-49.023235","-21.954981","Item Updated"
"a0WM0000005j9l4MAA","551a01b37261692b72570200","5159da14a139474134000042","9e8a49cce25dfc434fcdd7c7887174ba","134 West 26th Street, 5th Floor","","New York","NY","10001","United States","America/New_York","","","","-73.992824","40.750233","Item Updated"
"a0WM0000005j9l5MAA","551ad2f77261692ae8eb0500","51d78b77275b245356000073","152ff0783ac7f00540411924f3eb19b2","Via A. Stradella 4","","Milano","","20129","IT","Europe/Rome","","info@galleriaraffaellacortese.com","","9.190537","45.466797","Item Updated"
"a0WM0000005j9l6MAA","551bc94a7261692b62a10600","551419ca72616915b3671000","be21391408c83e6cdebb07aa94f7e371","1 Randolph Mews","","London","","W91AW","GB","Europe/London","","","","-0.18048","51.52376","Item Updated"
"a0WM0000005j9l7MAA","551c046a7261692ad8ea0100","541ac4cb72616971e62a0900","e4f66eb0be357ccf307fbbe57171601d","Eglise Saint-Gervais 13 rue des Barres ","","Paris","","75004","FR","Europe/Paris","","","","2.352133","48.856506","Item Updated"
"a0WM0000005j9l8MAA","551d5a757261692b55f40800","5500641c776f725460100200","3a721febe90828ac2d7ec847e2af2640","Hensszlmann Imre u. 3.","","Budapest","","1053","HU","Europe/Budapest","0036 30 408 1585","info@trpz.hu","","19.040471","47.498382","Item Updated"
"a0WM0000005j9l9MAA","551e98657261692ae4060200","52dd6a192213937b6c000180","eee44b78dfc2c73e9706d4fe3d16d2fd","Via Frasca, 5","","Lugano","","6900","CH","Europe/Zurich","+41 919214000","info@cortesigallery.com","","8.952028","46.00501","Item Updated"
"a0WM0000005j9lAMAQ","551ec00e7261692d6ce12d00","551ebee672616961719e2e00","93f0622334cd7ed19470c2d864c2d5fe","2902 Race Street, Suite 100","","Fort Worth","Texas","76111","United States ","America/Chicago","","","","-97.332746","32.753177","Item Updated"
"a0WM0000005j9lBMAQ","551ee9027261695693f23100","551d8d0572616918a8f40100","453b0e8c824721e50f3256e1f92629dd","Palazzo Tiepolo Passi","San Polo 2774","Venice","","30125","Italy","America/Chicago","","","","-100.445882","39.78373","Item Updated"
"a0WM0000005j9lCMAQ","552000d57261697df0c25900","54f9cf96776f7238188e0000","f5dd9926c00c05b6c5b2b3baa5ae5e0a","Rua Oscar Freire, 240","","São Paulo","São Paulo","01426-000","BR","America/Sao_Paulo","+55 11 3062 3576","info@galeriasuperficie.com.br","","-49.023235","-21.954981","Item Updated"
"a0WM0000005j9lDMAQ","55231df272616967cba53c00","544ebdf27261692d501d0600","e32a42580ee5e24247b775e62abe9da9","Public Installation - Warden Subway Station","","Toronto","","M6J 2G5","CA","America/Toronto","","","","-79.384901","43.652921","Item Updated"
"a0WM0000005j9lEMAQ","5523836c726169595e074300","54d0f367776f726390f40100","a9d8c1f28017cab22a8cab3dd2f4595a"," Ai Guo Lu Dong Hu 1 Rd. No.32 ","","Shenzhen","","00000000","CN","Asia/Shanghai","","","","113.384277","23.154153","Item Updated"
"a0WM0000005j9lFMAQ","55240f6572616972acbc0100","551c57e97261692b7bb80800","15748a6e99cbfe97b988ca4d1878fd95","Nationalmuseum Design, Kulturhuset Stadsteatern","","Berlin","","","Germany","Europe/Stockholm","","","","18.078296","59.328593","Item Updated"
"a0WM0000005j9lGMAQ","552434627261694071ae0400","547a011272616960437b0200","2add7004a60e93f4ecd21428be14c1cc","2 Rue du Château","","Pau","","64000 ","FR","Europe/Paris","","","","-0.374427","43.295082","Item Updated"
"a0WM0000005j9lHMAQ","552444507261697bd0700400","52b0cd20275b24f20000012f","98983cb71e0268c1883713be451b0d4a","THE CABIN LA","","Los Angeles","CA","90036","US","America/Los_Angeles","","danny@thecabinla.com","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9lIMAQ","5524a7a672616930ed8e0a00","5524a53b72616947553f0a00","e9e884e282b7d27b873a43b312594af5","Rue Ravenstein 23 ","","Brussels","","1000","Belgium","Europe/Brussels","","","","4.359192","50.84419","Item Updated"
"a0WM0000005j9lJMAQ","5526d8bb7261694f82120500","552551ca7261691dd3ea0100","9f01e25c31d49e12ce58f63e0cc807fe","1245 S. Vandeventer Avenue","","Saint Louis","MO","63110","US","America/Chicago","314-449-6438","info@brunodavidprojects.com","","-90.250234","38.626742","Item Updated"
"a0WM0000005j9lKMAQ","552792457261693b100c1500","5527846a7261690e04c21300","8d36473b9c5143a9f38bcdda26a8c556","9B Sind Chambers, 1st Floor","SB Road, Colaba","Mumbai","Maharashtra","400005","IN","America/Chicago","+919819171445","akaraart@gmail.com","","-100.445882","39.78373","Item Updated"
"a0WM0000005j9lLMAQ","5527c3d072616902891f1b00","54ff52b6776f7226d3900100","cd2a1bafe3dfb5d22d912dc604dc0939","Unit 129a Business Design Centre","52 Upper Street","London","","N1 0QH","GB","Europe/London","020 7688 8446","info@tagfinearts.com","","-0.127647","51.507322","Item Updated"
"a0WM0000005j9lMMAQ","5527da6b726169029bae1d00","54ff1cc8776f72329a080000","22c2652a51834b4db30e11d4d62c12f5","Griesgasse 3","-","Graz","","8020","AT","Europe/Vienna","0043316834411","office@artelier-contemporary.at","Österreich","15.432564","47.067504","Item Updated"
"a0WM0000005j9lNMAQ","5528072a7261692b5fe70700","552805e07261692b09180800","9b6e8f8eb0f36ea52f95e5396ed8800b","1242 Palmetto St","","Los Angeles","CA ","90013","United States","America/Los_Angeles","(213) 256-0036","youare@mama.gallery","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9lOMAQ","552942397261692c062f0700","54ff4c88776f7226d3fe0000","5a95f399b520901dd1ac5bbdeca916c9","4 John Islip Street","","London","","SW1P 4PX","GB","Europe/London","020 7834 1434","gallery@long-and-ryle.com","","-0.130605","51.48964","Item Updated"
"a0WM0000005j9lPMAQ","552949bc72616961e9516300","53bdbe077261693d2d090900","5fc5fc8bb34aa800dd63a216da4c36ee","450 Harrison Avenue, Suite 305","","Boston","MA","02118","US","America/New_York","","","","-71.074646","42.334158","Item Updated"
"a0WM0000005j9lQMAQ","552a803472616916e41b1f00","54ff51607261692c23cc0e00","66e0b8d1688603ba7fce0d95594a1066","Albertusstrasse 26","","Cologne","","50667","DE","Europe/Berlin","+49 221 9250901","art@galerieschenk.de","+49 221 9250902","6.944688","50.939881","Item Updated"
"a0WM0000005j9lRMAQ","552b24c17261692af2f20c00","552b21ba72616912c5b10100","4a016888763718e86d1d1d86d07847bb","Frihamnsgatan 28","","Stockholm","","115 56 ","Sweden ","","","","","18.119513","59.342835","Item Updated"
"a0WM0000005j9lSMAQ","552b95fc7261695dfe033900","54ff51fd776f7226d3820100","cdbf0c042b3c770099b6b0ce7308cb89","32 Saint George Street","","London","UK","W1S 2EA","GB","","0203 693 2197","modern@shapero.com","United Kingdom","","","Item Updated"
"a0WM0000005j9lTMAQ","552bdc7b7261692af1650700","52389e39c9dc2420f70001b7","d5848d9da1b011466259518c74fba660","24 East 80th Street,","","New York","New York","10075","US","America/New_York","","","United States","-73.962066","40.77697","Item Updated"
"a0WM0000005j9lUMAQ","552ce7827261691d3a542a00","54ff5ff9776f72725a6c0000","8f72f21775613250c6aa09f8d6002704","Hverfisgata 4","","Reykjavík","","101","IS","Atlantic/Reykjavik","","","","-21.934378","64.147479","Item Updated"
"a0WM0000005j9lVMAQ","552d43917261697096b80200","55006163776f725460ae0000","bd507b8de9900422f1eab44019358616","44 rue Quincampoix","","Paris","","75004","FR","Europe/Paris","+33144545590 ","jour@agnesb.fr","","2.350513","48.860954","Item Updated"
"a0WM0000005j9lWMAQ","552e4d737261695c4f911f00","54ff4bff776f7226d3f00000","5c61ccdd0a39f209c6086fed7fce5cc0","6-11-14 Sotokanda, Chiyoda-Ku","3331 Arts Chiyoda B108","Tokyo","","101-0021","JP","Asia/Tokyo","+81-3-3831-7327","info@galleryjin.com","+81-3-3831-7327","139.510395","35.690041","Item Updated"
"a0WM0000005j9lXMAQ","552e7ccf7261697e1a632600","5500637d776f725460d60100","453f60357c16d3855f77be7df10ac693","54 rue Chapon","","Paris","","75003","FR","Europe/Paris","","","","2.353852","48.864075","Item Updated"
"a0WM0000005j9lYMAQ","552e81107261695c54bf2600","54ff4b14776f7226d3d40000","5f4d818f7b100a240802b901dda87f17","27 Park Road   ","Crouch End","London","","N8 8TE","GB","Europe/London","020 8347 7688","info@jealousgallery.com","","-0.128687","51.583165","Item Updated"
"a0WM0000005j9lZMAQ","552e951a7261697e1ddd2700","552e100c7261692592db1100","6fca24e9e2c06aaa098b835a88b5d1f7","http://themodernarchive.com","","Easton","MD","21601","US","America/New_York","410-310-7469","connect@themodernarchive.com","","-76.07633","38.774283","Item Updated"
"a0WM0000005j9laMAA","552f57037261695c45363e00","538ebeca275b2474bf00038d","aaac143d87a680626e149890c4053616","Booth No - 5, Candlestar, Somerset House, Strand","","London","","WC2R 1LA","GB","Europe/London","","","","-0.127647","51.507322","Item Updated"
"a0WM0000005j9lbMAA","552fbcbe7261692ad64f0400","523b1f18ebad645d65000062","81f305a8811d3dd591cd3002e2b52a4d","Rue VAn Eyck 44","","Brussels","","1000","BE","Europe/Brussels","","","","4.368888","50.819893","Item Updated"
"a0WM0000005j9lcMAA","552fd1407261692adc6d0700","552fcf7b7261692b90790900","c3e457d73dab35e5be68ce8d35312d3d","750 Kearny St # 3","","San Francisco","California","94108","United States","America/Los_Angeles","","","","-122.404484","37.795119","Item Updated"
"a0WM0000005j9ldMAA","5530b5b772616927d4540000","5530b43372616965c6460000","4c047ddb1b30a9e3b1ee8148ff658272","1/F, Building 8, No.50 Moganshan Rd","","Shanghai","","0000","CN","Asia/Shanghai","+86216276 6306","","","121.488892","31.225344","Item Updated"
"a0WM0000005j9leMAA","55310b697261691629340000","55310af172616958fc2a0000","6f74c9de7a312d31f67067254268c131","14 Greek Street","","London","","W1D4DP ","England","Europe/London","02074341853","info@sohorevue.com","","-0.130804","51.514188","Item Updated"
"a0WM0000005j9lfMAA","5531222a72616929bb1f0100","52266995ebad64d4a6000158","57999391f487db9d87873233851f0318","20 Cork Street  ","","London ","","W1S 3HL","England","","020 7734 1732","art@redfern-gallery.com","","","","Item Updated"
"a0WM0000005j9lgMAA","553162c27261691841160000","553160137261690415000000","ae09deb21d8e31c5a12e2b70c6306f12","5200 Carneros Hwy ","","Napa","CA","94559","United States ","","","","","-122.353042","38.258071","Item Updated"
"a0WM0000005j9lhMAA","55317e7272616918341a0200","55310af172616958fc2a0000","4410887d2f5606dde24f888b9e8cdc3f","14 Greek Street ","","London ","","W1D4DP ","GB","Europe/London","","info@sohorevue.com","","-0.130804","51.514188","Item Updated"
"a0WM0000005j9liMAA","5531917b72616933eba00100","55197ee27261697905781500","6edf45e2756b57da54f61660bd09810f","Planned Parenthood NYC","26 Bleecker Street","New York","NY","10012","United States","America/New_York","","","","-73.992831","40.722341","Item Updated"
"a0WM0000005j9ljMAA","5533c23072616926c0f50a00","53ab24fe7261692d49160100","f0ebc708fe6c9855826fd1c5c1b3761c","99 Gansevoort Street","","New York","NY","10014","United States","America/New_York","","","","-74.008326","40.739455","Item Updated"
"a0WM0000005j9lkMAA","55352fb872616955b1530300","52dd6a722213937b6c000496","2162b328ed7c777fca92ce5de8a2a9e9","via giovanni ventura 3","prometeogallery","Milano","MI","20134","IT","Europe/Rome","3460402816","info@prometeogallery.com","Italia","9.242552","45.484045","Item Updated"
"a0WM0000005j9llMAA","553544a67261695724060600","504761b5b08eaa0002000373","fb0d40a024bc4f1b5fe6b65fbabec042","274 36th St","","Brooklyn","NY","11232","US","America/New_York","","","","-74.006902","40.655679","Item Updated"
"a0WM0000005j9lmMAA","5535e7437261693419031e00","5535e6a37261696d032c1d00","2f119c41ee80d718b053a625206bf144","No. 179, Section 2, An-He Road","","Taipei","","10679","Taiwan","Asia/Taipei","+886-2-27383317 ","","","121.5637","25.037517","Item Updated"
"a0WM0000005j9lnMAA","553632837261697390122b00","553630e77261693419432b00","a3752ac5828fc99befd874c006ec359f","711 Warren St.","","Hudson","New York ","12534","US","America/New_York","","","","-73.78339","42.246898","Item Updated"
"a0WM0000005j9loMAA","553777fe72616929b61d1800","54ff48bf776f7226d3660000","e12cba17f22c9eb8968bee2be674478a","58 Bermondsey Street","","London","","SE1 3UD","GB","Europe/London","020 7407 1025","info@eamesfineart.com","","-0.082376","51.50174","Item Updated"
"a0WM0000005j9lpMAA","53ebc48172616931fba70300","50633c2aaea5bd000200020b","Primary Location","4155 Linnean Avenue NW","","Washington","District of Columbia","20008","US","America/New_York","202-686-5807","","","-77.052657","38.943645","Item Updated"
"a0WM0000005j9lqMAA","553823b77261692aef920d00","553822357261692b79ac0c00","579551d3336274e926cd16e75da99ef1","West Bretton","","Wakefield, West Yorkshire","","WF4 4JX","GB","Europe/London","","","","-1.567113","53.614026","Item Updated"
"a0WM0000005j9lrMAA","5538c88d72616912cba33900","552ece57776f724c2c160000","b45e24ef87b79810da7f060a078c0aa6","Borgergade 15 E","","Copenhagen","","1300","DK","Europe/Copenhagen","+45 26233240","info@etageprojects.com","","12.587072","55.685909","Item Updated"
"a0WM0000005j9lsMAA","5538fbcb72616963a4594200","52b4b773275b240b4b0005a6","bdcb4a8aed0fd60bb1d22e49df83687a","62, rue de Turbigo","","Paris","","75003","FR","Europe/Paris","","paris@galerieparisbeijing.com","France","2.358719","48.865965","Item Updated"
"a0WM0000005j9ltMAA","55390ce27261692b8c330200","553903bf7261691ad4244100","26369f779b69fa6ad93e8e847dabfe87","Castello 4209, San Marco","Palazzo delle Prigioni","Venice","","30122","IT","America/Chicago","","","","12.341253","45.434087","Item Updated"
"a0WM0000005j9luMAA","55391ff67261692b834d0400","536279701a1e86a973000078","ac088b27b2e24d42aa235108742a096c","American Museum at the Katzen Arts Center","4400 Massachusetts Ave NW","Washington, DC","","20016","US","America/New_York","","","","-77.036646","38.894955","Item Updated"
"a0WM0000005j9lvMAA","553939b97261696c7a9d0200","55391bf072616932a4ac4300","a4d25168c447d628f47b9dc74d450034","San Marco 3927","Palazzo Benzon","Venice","","30124","IT","Europe/Rome","","","","12.331483","45.435715","Item Updated"
"a0WM0000005j9lwMAA","55394eec72616915a7690500","55394e5a7261690fd5da0500","83555761bd91ba7c568a2680dcee9811","Los Angeles","","Los Angeles","CA","","","America/Los_Angeles","","hello@bardoLA.org","","-118.242727","34.053717","Item Updated"
"a0WM0000005j9lxMAA","5539545b72616912470c0600","553952fa7261693a21fa0500","d189a427feab45314d87d06b6e4b188e","156 Orchard Street","","New York","NY","10002","","America/New_York","212. 227. 8983","","","-73.988644","40.720869","Item Updated"
"a0WM0000005j9lyMAA","553960757261696660f40700","55395efc72616912568b0600","18bc9c74341d7ce68061dc9483e96e76","Petrovka, 25","","Moscow","","107031","Russia","","","","","37.592248","55.765506","Item Updated"
"a0WM0000005j9lzMAA","5539625b72616941974c0700","5539618b7261695425a30700","084d9aa44a7cb80d2f36eef5cba48090","Brewery Annex","650 A South Avenue 21","Los Angeles","CA","90031","United States","America/Chicago","","","","-118.217123","34.063662","Item Updated"
"a0WM0000005j9m0MAA","553965c97261692fea990800","553941087261691972520300","5e12c6b51aca4a4d068bf670a66ea2e0","313 1/2 Worth Avenue-Via Bice","","Palm Beach","Florida","33480","US","America/New_York","5618334700","info@djtfa.com","561.832.5050","-80.03647","26.705565","Item Updated"
"a0WM0000005j9m1MAA","55396aaf726169398f9b0900","55396a747261696f10ee0900","870e5aa76042e02eddcf860be090872b","Chiesa di San Gallo, Campo San Gallo O Canova 1103, Corte delle Ancore ","","Venice","","30124","Italy","Europe/Rome","","","","12.336587","45.434782","Item Updated"
"a0WM0000005j9m2MAA","5539b017726169296f8f1400","54871e4f776f726921760300","2f6c95f7d59d8de440741e1663dc334e","No.2, Dayi St., Yancheng Dist (Pier-2 Art Center C9 Warehouse)","","Kaohsiung City","","803","TW","Asia/Taipei","","yiri.arts@gmail.com","","120.312038","22.620335","Item Updated"
"a0WM0000005j9m3MAA","5539f4b672616954113d2000","55301f2e776f723603380000","9374303de53df6e2641d4cf86df541b9","6 Rothschild Blvd","","Tel Aviv","","6688109","IL","Asia/Jerusalem","+972 3 6090769","info@alonsegev.com","+972 3 6950703","34.780527","32.080481","Item Updated"
"a0WM0000005j9m4MAA","553a58f7726169794b292800","53bd7726726169689cc90700","3c83e6fd236b06fb2c750721a115aac1","The Esplanade","","SINGAPORE","","038981","SG","Asia/Singapore","","","","103.853794","1.286679","Item Updated"
"a0WM0000005j9m5MAA","553a66337261695419072800","545104a1776f72231e930100","5f61033950b8eb272f7f9981c2a84d88","Via Trieste, 48","","Brescia","Italy","25121","IT","Europe/Rome","+39 030 2906352","info@pacicontemporary.com","","10.031576","45.137846","Item Updated"
"a0WM0000005j9m6MAA","553a6e767261697958a82500","553a6e137261692b64840100","bba4a9d2577cce5dd9a55d35e81614c8","291 Grand Street","","New York","NY","10002","USA","America/New_York","","","","-73.983021","40.714803","Item Updated"
"a0WM0000005j9m7MAA","553a95df7261692cc5cb0000","553a94bd7261697f5bc80000","40f06a4a134a559bbc4a48fd4885cdb4","Dolores between Ocean & 7th","P.O. Box 7393","Carmel-by-the-Sea","CA","93921","USA","America/Los_Angeles","831.624.3369","","","-121.922539","36.552061","Item Updated"
"a0WM0000005j9m8MAA","553abada72616976328d0200","551aef737261692ae0c10600","Home","255 West 23rd Street","Apt 2HE","New York","NY","10011","US","America/New_York","","","","-73.997526","40.745145","Item Updated"
